,months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
5769,1.0,0,0.8588235294117647,1,1,1,1,1,1.0,1,0.9119402985074626,0.75,0,0,0,0,1,0,0,0,0,0,0
5770,0.0,0,0.6235294117647059,1,0,0,0,1,0.0,1,0.3189054726368159,0.5,0,0,0,1,0,0,0,0,0,0,0
5771,0.0,0,0.188235294117647,0,1,0,1,1,0.0,1,0.8283582089552238,0.5,0,0,0,0,1,0,0,0,0,0,0
5772,0.0,1,0.0705882352941176,0,1,0,0,0,0.0,1,0.7054726368159204,1.0,0,0,0,0,1,0,0,0,0,1,0
5773,0.0,0,0.0,0,0,0,0,0,0.0,1,0.0114427860696517,0.75,0,1,0,0,0,1,0,0,0,0,0
5774,0.25,0,0.2823529411764706,0,0,0,0,1,0.0,0,0.6024875621890546,0.5,0,0,0,0,1,0,0,0,0,1,0
5775,0.0,0,0.0,0,0,0,0,0,0.5,1,0.0104477611940298,0.75,0,1,0,0,0,1,0,0,0,1,0
5776,0.25,1,0.2705882352941176,0,1,0,1,1,0.0,0,0.781592039800995,0.75,0,1,0,0,1,0,0,0,0,1,0
5777,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0238805970149253,0.5,0,1,0,0,0,1,0,0,0,1,0
5778,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0154228855721393,1.0,0,1,0,0,0,1,0,0,0,1,0
5779,0.25,0,0.0352941176470588,1,1,0,1,1,0.0,1,0.8592039800995025,0.5,0,0,0,0,1,0,0,0,0,1,0
5780,0.5,1,0.0705882352941176,0,0,0,1,1,0.0,0,0.6149253731343283,1.0,0,1,0,0,1,0,0,0,1,0,0
5781,0.0,0,0.1176470588235294,0,0,0,0,1,0.0,0,0.2676616915422885,0.5,0,1,0,1,0,0,0,0,0,0,0
5782,0.5,1,0.2823529411764706,0,0,0,0,1,0.0,1,0.546268656716418,1.0,0,1,0,0,1,0,0,0,1,0,0
5783,0.75,1,0.2823529411764706,1,0,0,1,1,0.0,1,0.8666666666666666,0.5,0,1,0,0,1,0,0,0,0,0,0
5784,0.25,0,0.3294117647058823,0,0,0,0,0,0.0,1,0.2726368159203979,1.0,0,1,0,1,0,0,0,0,0,1,0
5785,0.25,1,0.8117647058823529,0,1,0,0,1,0.0,1,0.6139303482587065,0.75,0,1,0,0,1,0,0,0,0,1,0
5786,1.0,0,0.3176470588235294,1,0,1,0,1,0.5,1,0.3601990049751243,0.75,0,1,0,0,0,0,1,0,0,0,0
5787,1.0,1,0.2235294117647058,1,0,1,1,1,1.0,0,0.6611940298507463,0.75,0,1,0,1,0,0,1,0,0,0,0
5788,0.0,1,0.1294117647058823,0,0,0,0,1,0.0,1,0.5731343283582089,1.0,0,0,0,0,1,0,0,0,0,0,1
5789,0.5,0,0.1529411764705882,1,0,0,0,1,0.0,1,0.3039800995024875,0.5,0,1,0,1,0,0,0,0,1,0,0
5790,0.25,0,0.1294117647058823,0,0,1,1,0,0.0,1,0.1686567164179104,0.5,0,0,0,1,0,0,0,0,0,1,0
5791,0.75,0,0.2117647058823529,0,1,1,0,1,1.0,0,0.3587064676616914,0.5,0,0,0,0,0,0,0,0,0,0,0
5792,0.5,0,0.2,1,0,0,1,1,0.0,0,0.4781094527363183,0.5,0,0,0,1,0,0,0,0,1,0,0
5793,1.0,0,0.0,0,0,0,0,0,1.0,1,0.02636815920398,0.75,0,0,0,0,0,1,1,0,0,0,0
5794,0.0,0,0.1058823529411764,0,0,1,0,1,0.0,0,0.5681592039800994,1.0,0,1,0,0,1,0,0,0,0,0,1
5795,0.25,0,0.3411764705882353,0,0,1,0,1,0.5,1,0.3104477611940298,0.5,0,1,0,1,0,0,0,0,0,0,0
5796,0.75,0,0.0,0,0,0,0,0,0.5,0,0.0119402985074626,1.0,0,1,0,0,0,1,0,0,0,0,0
5797,0.5,0,0.6235294117647059,0,0,1,0,1,0.0,1,0.7353233830845771,1.0,0,0,0,0,1,0,0,0,0,0,0
5798,0.0,0,0.0,0,0,0,0,0,1.0,0,0.0159203980099502,0.5,0,1,0,0,0,1,0,0,0,0,1
5799,1.0,1,0.3529411764705882,1,0,1,1,1,0.5,1,0.8159203980099502,0.5,0,0,0,0,1,0,1,0,0,0,0
5800,0.0,1,0.5529411764705883,0,1,0,1,1,0.0,0,0.7706467661691543,1.0,0,0,0,0,1,0,0,0,0,0,0
5801,1.0,1,0.1294117647058823,0,1,1,0,0,1.0,1,0.7452736318407961,0.75,0,0,0,0,1,0,1,0,0,0,0
5802,0.75,0,0.188235294117647,1,1,0,1,1,1.0,1,0.5119402985074627,0.75,0,1,0,1,0,0,0,0,0,0,0
5803,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0154228855721393,0.5,0,1,0,0,0,1,0,0,0,0,0
5804,0.5,0,0.5647058823529412,1,1,0,1,1,0.0,1,0.5283582089552238,0.75,0,1,0,1,0,0,0,0,0,0,0
5805,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0248756218905472,0.75,0,0,0,0,0,1,0,0,0,0,0
5806,0.5,0,0.3058823529411765,0,0,0,1,1,0.0,1,0.2223880597014925,1.0,0,0,0,0,0,0,0,0,1,0,0
5807,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0208955223880596,0.75,0,1,0,0,0,1,0,0,0,0,1
5808,0.75,0,0.0,0,0,0,0,0,1.0,0,0.0149253731343283,1.0,0,0,0,0,0,1,0,0,0,0,0
5809,0.0,0,0.6705882352941176,0,0,0,0,1,0.0,1,0.3597014925373134,0.75,0,0,0,1,0,0,0,0,0,0,1
5810,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0218905472636815,0.75,0,1,0,0,0,1,0,0,0,0,1
5811,0.75,1,0.1529411764705882,0,0,0,1,1,1.0,1,0.4766169154228856,0.5,0,0,0,1,0,0,0,0,0,0,0
5812,1.0,1,0.0823529411764705,1,1,0,1,1,0.5,1,0.7124378109452736,0.5,0,0,0,0,1,0,0,0,0,0,0
5813,0.75,0,0.0588235294117647,0,0,0,0,1,0.5,0,0.2666666666666666,0.5,0,0,0,1,0,0,0,0,0,0,0
5814,1.0,1,0.6941176470588235,1,1,1,1,1,1.0,0,0.6825870646766168,0.75,0,0,0,1,0,0,1,0,0,0,0
5815,0.5,1,0.2705882352941176,1,1,1,1,0,0.0,1,0.7810945273631841,0.5,0,1,0,0,1,0,0,0,1,0,0
5816,0.25,1,0.6941176470588235,1,1,1,1,1,0.0,1,0.8796019900497513,0.5,0,0,0,0,1,0,0,0,0,0,0
5817,1.0,1,1.0,1,0,1,1,1,1.0,1,0.9144278606965174,0.5,0,1,0,0,1,0,1,0,0,0,0
5818,0.25,0,0.8117647058823529,1,0,0,0,1,0.5,1,0.6427860696517412,0.5,0,0,0,0,1,0,0,0,1,0,0
5819,0.25,0,0.0,0,0,0,0,0,1.0,0,0.0184079601990049,0.75,0,1,0,0,0,1,0,0,0,0,0
5820,0.75,0,0.6941176470588235,0,0,1,0,1,0.0,1,0.4099502487562189,0.5,0,0,0,1,0,0,0,0,0,0,0
5821,0.75,0,0.2117647058823529,0,1,0,0,1,0.0,1,0.4014925373134328,0.75,0,0,0,0,0,0,0,0,0,0,0
5822,0.25,0,0.0235294117647058,0,0,1,0,0,0.0,0,0.3129353233830846,1.0,0,1,0,0,0,0,0,0,0,0,0
5823,1.0,0,0.3529411764705882,1,1,1,1,1,1.0,0,0.4736318407960198,0.5,0,1,0,0,0,0,1,0,0,0,0
5824,0.0,1,0.4823529411764706,0,0,0,0,1,0.0,1,0.5497512437810945,0.5,0,0,0,0,1,0,0,0,0,0,0
5825,1.0,1,0.4823529411764706,1,1,1,1,1,1.0,0,0.9492537313432836,0.75,0,1,0,0,1,0,1,0,0,0,0
5826,0.75,0,0.4823529411764706,1,1,1,1,1,1.0,0,0.4716417910447761,0.75,0,1,0,0,0,0,0,0,0,0,0
5827,1.0,0,0.8588235294117647,1,0,1,1,0,1.0,1,0.4288557213930348,0.5,0,0,0,1,0,0,1,0,0,0,0
5828,0.5,1,0.1529411764705882,0,0,1,1,1,0.0,1,0.673134328358209,0.5,0,1,0,0,1,0,0,0,0,0,0
5829,0.0,0,0.0705882352941176,0,0,0,1,1,0.0,1,0.5711442786069653,1.0,0,1,0,0,1,0,0,0,0,0,0
5830,0.25,1,0.5529411764705883,0,1,1,0,1,0.5,0,0.5238805970149254,0.75,0,1,0,1,0,0,0,0,1,0,0
5831,0.25,0,0.3529411764705882,0,1,0,0,1,0.0,0,0.3144278606965174,0.5,0,1,0,1,0,0,0,0,1,0,0
5832,0.25,0,0.0,0,0,0,0,0,1.0,0,0.0184079601990049,0.5,0,1,0,0,0,1,0,0,1,0,0
5833,0.75,1,0.1529411764705882,1,1,1,1,1,0.0,1,0.843781094527363,0.75,0,0,0,0,1,0,0,0,0,0,0
5834,0.0,0,0.2235294117647058,0,0,0,0,1,0.0,1,0.6333333333333334,0.5,0,1,0,0,1,0,0,0,0,0,0
5835,1.0,1,0.3058823529411765,1,0,0,0,1,0.5,1,0.4771144278606966,0.5,0,0,0,1,0,0,1,0,0,0,0
5836,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0149253731343283,0.5,0,0,0,0,0,1,0,0,0,0,0
5837,0.75,1,0.0,0,0,0,0,0,1.0,0,0.0666666666666666,1.0,0,1,0,0,0,1,0,0,0,0,0
5838,0.0,0,0.0235294117647058,0,0,0,0,1,0.0,1,0.7064676616915423,1.0,0,0,0,0,1,0,0,0,0,0,0
5839,0.0,0,0.0,0,0,0,0,0,0.0,1,0.0099502487562188,0.5,0,1,0,0,0,1,0,0,0,0,0
5840,1.0,1,0.3058823529411765,1,1,1,1,1,0.5,1,0.8587064676616915,0.5,0,0,0,0,1,0,1,0,0,0,0
5841,0.75,0,0.2705882352941176,1,1,1,1,1,0.5,1,0.6860696517412935,0.5,0,1,0,1,0,0,0,0,0,0,0
5842,1.0,1,0.0,0,0,0,0,0,0.5,1,0.0741293532338308,0.75,0,1,0,0,0,1,1,0,0,0,0
5843,0.0,1,0.1176470588235294,0,0,0,0,0,0.0,0,0.6761194029850747,1.0,0,0,0,0,1,0,0,0,0,0,0
5844,0.25,0,0.5647058823529412,0,0,0,1,1,0.0,1,0.117910447761194,0.75,0,1,0,1,0,0,0,0,1,0,0
5845,1.0,1,0.2352941176470588,1,1,1,0,1,1.0,1,0.8069651741293532,0.75,0,0,0,0,1,0,0,0,0,0,0
5846,1.0,0,0.0,0,0,0,0,0,1.0,1,0.0094527363184079,0.75,0,1,0,0,0,1,0,0,0,0,0
5847,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0184079601990049,0.5,0,0,0,0,0,1,0,0,0,0,0
5848,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0208955223880596,1.0,0,1,0,0,0,1,0,0,0,0,0
5849,0.75,1,0.0,0,0,0,0,0,1.0,1,0.0736318407960198,1.0,0,1,0,0,0,1,0,1,0,0,0
5850,0.5,0,0.3176470588235294,0,0,0,1,1,0.5,1,0.7577114427860697,1.0,0,0,0,0,1,0,0,0,0,0,0
5851,0.25,0,0.1764705882352941,1,1,0,0,1,0.5,0,0.3766169154228855,0.5,0,1,0,0,0,0,0,0,0,0,0
5852,0.25,0,0.3529411764705882,1,1,0,1,1,1.0,0,0.4975124378109452,0.5,0,0,0,0,0,0,0,0,0,0,0
5853,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0646766169154228,1.0,0,0,0,0,0,1,1,0,0,0,0
5854,0.0,1,0.0352941176470588,0,0,0,0,1,0.0,1,0.5771144278606964,1.0,0,0,0,0,1,0,0,0,0,0,0
5855,0.0,0,0.0470588235294117,0,1,0,0,1,0.0,0,0.5582089552238805,0.75,0,0,0,0,1,0,0,0,0,0,0
5856,0.25,0,0.3176470588235294,0,1,0,1,0,0.0,0,0.3572139303482586,0.75,0,0,0,0,0,0,0,0,0,0,0
5857,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0119402985074626,1.0,0,0,0,0,0,1,0,0,0,0,0
5858,0.25,0,0.611764705882353,1,1,0,0,1,0.0,1,0.1661691542288557,0.5,0,1,0,0,0,0,0,0,0,0,0
5859,0.0,1,0.2,1,0,0,0,1,0.0,1,0.3522388059701492,0.75,0,0,0,0,0,0,0,0,0,0,1
5860,1.0,1,0.5647058823529412,1,0,1,0,1,0.5,0,0.8532338308457711,0.5,0,0,0,0,1,0,0,1,0,0,0
5861,0.75,0,0.2823529411764706,1,1,0,1,1,1.0,1,0.5184079601990049,0.5,0,1,0,0,0,0,0,1,0,0,0
5862,0.0,0,0.3411764705882353,1,0,1,0,1,0.5,0,0.4636815920398009,0.75,0,1,0,1,0,0,0,0,0,0,0
5863,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0139303482587064,0.5,0,1,0,0,0,1,0,0,0,0,1
5864,0.0,0,0.0470588235294117,0,0,0,0,1,0.0,0,0.2751243781094527,0.5,0,0,0,1,0,0,0,0,0,0,0
5865,0.75,0,0.0,0,0,0,0,0,1.0,0,0.017412935323383,0.5,0,1,0,0,0,1,0,1,0,0,0
5866,0.0,0,0.2235294117647058,0,0,0,0,1,0.0,0,0.2641791044776119,1.0,0,0,0,1,0,0,0,0,0,0,1
5867,0.25,0,0.0,0,0,0,0,0,0.5,0,0.0208955223880596,0.5,0,1,0,0,0,1,0,0,0,0,0
5868,0.25,0,0.2235294117647058,1,0,0,1,1,0.0,0,0.2741293532338308,0.75,0,1,0,1,0,0,0,0,0,0,0
5869,0.75,1,0.2352941176470588,0,1,1,1,1,0.5,1,0.9024875621890548,0.75,0,0,0,0,1,0,0,1,0,0,0
5870,1.0,0,0.3294117647058823,1,1,1,1,0,1.0,0,0.4587064676616914,0.5,0,1,0,1,0,0,1,0,0,0,0
5871,1.0,1,0.3058823529411765,1,1,1,1,1,1.0,1,0.7218905472636815,0.75,0,1,0,1,0,0,1,0,0,0,0
5872,0.0,1,0.0,0,0,0,0,0,0.5,0,0.0666666666666666,1.0,0,1,0,0,0,1,0,0,0,1,0
5873,1.0,1,0.0470588235294117,1,1,0,0,1,1.0,1,0.6611940298507463,0.5,0,0,0,0,1,0,1,0,0,0,0
5874,0.75,0,0.8352941176470589,1,0,1,1,1,0.5,1,0.5228855721393034,0.75,0,1,0,1,0,0,0,1,0,0,0
5875,0.0,1,0.2823529411764706,0,1,0,0,0,0.0,0,0.3587064676616914,1.0,0,0,0,1,0,0,0,0,0,0,1
5876,0.25,1,0.6,1,1,1,1,1,1.0,1,0.7248756218905472,0.75,0,1,0,0,0,0,0,0,0,1,0
5877,1.0,0,0.0,0,0,0,0,0,1.0,0,0.0169154228855721,0.5,0,1,0,0,0,1,0,1,0,0,0
5878,1.0,1,0.0,0,0,0,0,0,1.0,0,0.081592039800995,0.75,0,1,0,0,0,1,1,0,0,0,0
5879,1.0,0,0.2588235294117647,1,1,1,1,1,1.0,1,0.5656716417910447,0.5,0,0,0,0,0,0,1,0,0,0,0
5880,1.0,1,0.2823529411764706,0,1,1,1,0,1.0,1,0.9144278606965174,0.75,0,0,0,0,1,0,1,0,0,0,0
5881,0.75,1,0.9647058823529412,0,1,1,1,1,0.5,1,0.9278606965174128,0.75,0,0,0,0,1,0,0,1,0,0,0
5882,1.0,1,0.2235294117647058,0,1,1,0,1,0.5,1,0.8781094527363184,1.0,0,0,0,0,1,0,1,0,0,0,0
5883,0.0,0,0.0,0,0,0,0,0,0.5,1,0.0164179104477611,0.75,0,0,0,0,0,1,0,0,0,0,0
5884,1.0,1,0.6705882352941176,1,1,0,1,1,1.0,1,0.9238805970149252,0.75,0,1,0,0,1,0,0,1,0,0,0
5885,0.0,0,0.2,0,0,0,1,1,0.0,0,0.5218905472636816,0.5,0,1,0,0,0,0,0,0,0,0,1
5886,0.5,1,0.3529411764705882,1,1,1,0,0,0.0,0,0.7258706467661692,0.5,0,0,0,0,1,0,0,0,0,0,0
5887,0.5,0,0.3529411764705882,1,1,1,1,1,1.0,0,0.471144278606965,0.75,0,0,0,0,0,0,0,0,0,0,0
5888,0.0,0,0.8117647058823529,1,1,0,1,1,0.0,0,0.4099502487562189,0.5,0,0,0,1,0,0,0,0,0,1,0
5889,1.0,1,0.2588235294117647,1,1,0,1,1,1.0,1,0.9124378109452737,0.75,0,1,0,0,1,0,1,0,0,0,0
5890,1.0,0,0.9647058823529412,1,1,1,0,1,1.0,0,0.2014925373134328,0.75,0,1,0,1,0,0,1,0,0,0,0
5891,0.0,1,0.0,0,0,0,0,0,0.0,1,0.0621890547263681,0.5,0,1,0,0,0,1,0,0,0,1,0
5892,0.0,0,0.0,0,0,0,0,0,0.5,1,0.0144278606965173,1.0,0,1,0,0,0,1,0,0,0,0,1
5893,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0233830845771144,0.5,0,1,0,0,0,1,0,0,0,0,1
5894,0.25,0,0.2941176470588235,1,0,1,1,1,0.5,0,0.3955223880597015,0.5,0,1,0,1,0,0,0,0,0,0,0
5895,0.0,1,0.3294117647058823,1,1,1,0,1,0.0,1,0.4701492537313433,0.5,0,0,0,1,0,0,0,0,0,0,1
5896,1.0,1,0.0,0,0,0,0,0,1.0,0,0.071641791044776,0.75,0,0,0,0,0,1,0,1,0,0,0
5897,1.0,1,0.1411764705882353,0,1,1,0,0,0.5,1,0.8577114427860696,1.0,0,1,0,0,1,0,1,0,0,0,0
5898,0.0,0,0.0,0,0,0,0,0,0.0,1,0.0288557213930348,0.75,0,0,0,0,0,1,0,0,0,1,0
5899,0.0,1,0.5647058823529412,0,0,0,0,1,0.0,0,0.7756218905472637,1.0,0,0,0,0,1,0,0,0,0,0,0
5900,0.0,0,0.3058823529411765,0,0,0,0,1,0.0,1,0.2601990049751243,0.75,0,1,0,1,0,0,0,0,0,0,1
5901,1.0,1,0.2705882352941176,0,0,1,1,1,1.0,0,0.7572139303482587,0.75,0,0,0,0,1,0,0,1,0,0,0
5902,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0203980099502487,0.75,0,1,0,0,0,1,0,0,0,0,1
5903,0.5,1,0.8941176470588235,1,0,1,0,1,0.5,0,0.8706467661691543,0.75,0,0,0,0,1,0,0,1,0,0,0
5904,0.0,1,0.0705882352941176,1,0,0,0,0,0.0,1,0.6258706467661692,0.75,0,0,0,0,1,0,0,0,0,0,1
5905,0.5,0,0.1764705882352941,0,1,0,1,1,0.5,1,0.7094527363184079,0.5,0,0,0,0,1,0,0,1,0,0,0
5906,0.25,0,0.4941176470588235,0,1,1,0,1,0.0,1,0.36318407960199,0.75,0,1,0,0,0,0,0,0,0,0,0
5907,0.5,0,0.6941176470588235,0,1,0,1,1,0.5,1,0.3532338308457711,0.5,0,1,0,0,0,0,0,0,0,0,0
5908,1.0,0,0.2,0,1,1,1,1,0.5,0,0.8706467661691543,0.5,0,1,0,0,1,0,0,0,0,0,0
5909,0.75,0,0.3058823529411765,0,1,0,1,0,0.5,1,0.4572139303482587,0.5,0,0,0,0,0,0,0,1,0,0,0
5910,0.25,0,0.0235294117647058,0,0,0,1,1,0.5,1,0.691044776119403,0.5,0,1,0,0,1,0,0,0,0,1,0
5911,0.75,1,0.0941176470588235,0,0,1,0,1,0.0,1,0.7069651741293532,0.5,0,1,0,0,1,0,0,1,0,0,0
5912,1.0,0,0.0,0,0,0,0,0,1.0,1,0.0189054726368158,0.5,0,1,0,0,0,1,0,0,0,0,0
5913,0.0,0,0.0,0,0,0,0,0,1.0,1,0.017910447761194,0.75,0,0,0,0,0,1,0,0,0,1,0
5914,1.0,0,0.8352941176470589,1,1,1,1,1,1.0,0,0.4870646766169154,0.5,0,1,0,0,0,0,0,0,0,0,0
5915,0.0,1,0.0941176470588235,0,0,0,0,1,0.0,0,0.7592039800995024,1.0,0,0,0,0,1,0,0,0,0,1,0
5916,1.0,1,0.8823529411764706,1,1,1,1,1,1.0,0,0.9601990049751244,0.5,0,1,0,0,1,0,0,0,0,0,0
5917,0.5,1,0.6941176470588235,0,0,0,0,1,0.0,1,0.5751243781094527,1.0,0,0,0,0,1,0,0,0,0,0,0
5918,0.5,1,1.0,1,0,0,0,1,0.0,1,0.7203980099502488,0.75,0,0,0,0,1,0,0,0,0,0,0
5919,1.0,1,0.1058823529411764,1,0,0,1,0,0.5,0,0.5019900497512438,0.5,0,0,0,1,0,0,0,1,0,0,0
5920,1.0,1,0.1764705882352941,0,1,0,0,1,0.5,1,0.7029850746268657,1.0,0,0,0,0,1,0,0,0,0,0,0
5921,0.5,0,0.8941176470588235,1,0,1,1,1,0.5,1,0.4029850746268656,0.75,0,1,0,1,0,0,0,0,0,0,0
5922,1.0,1,0.6235294117647059,1,0,1,1,1,1.0,0,0.6830845771144279,0.5,0,0,0,1,0,0,0,0,0,0,0
5923,0.0,0,0.2941176470588235,0,1,0,0,0,0.0,1,0.4119402985074626,0.5,0,1,0,1,0,0,0,0,0,1,0
5924,0.0,0,0.2,0,0,0,0,1,0.0,0,0.4791044776119403,1.0,0,1,0,1,0,0,0,0,0,1,0
5925,1.0,0,0.0,0,0,0,0,0,1.0,0,0.0189054726368158,0.75,0,0,0,0,0,1,0,0,0,0,0
5926,0.75,0,0.1764705882352941,1,0,1,1,1,0.5,0,0.3845771144278607,0.75,0,1,0,1,0,0,0,1,0,0,0
5927,0.75,1,0.1294117647058823,1,0,1,1,1,0.0,1,0.908955223880597,0.5,0,1,0,0,1,0,0,1,0,0,0
5928,1.0,1,0.0,0,0,0,0,0,1.0,0,0.0686567164179104,0.5,0,1,0,0,0,1,0,0,0,0,0
5929,0.5,1,0.2117647058823529,0,0,1,1,0,0.5,1,0.6059701492537314,1.0,0,0,0,0,0,0,0,0,0,0,0
5930,1.0,1,0.3176470588235294,1,1,0,1,1,1.0,0,0.4825870646766169,0.5,0,1,0,0,0,0,0,0,0,0,0
5931,0.25,0,0.3058823529411765,0,0,0,1,1,0.0,0,0.3039800995024875,0.5,0,1,0,0,0,0,0,0,0,1,0
5932,1.0,0,0.3176470588235294,0,1,1,1,1,1.0,1,0.6213930348258706,1.0,0,1,0,0,0,0,0,0,0,0,0
5933,0.0,0,0.0,0,0,0,0,0,0.0,0,0.0228855721393034,0.75,0,1,0,0,0,1,0,0,0,0,1
5934,1.0,1,0.0823529411764705,1,1,1,1,1,0.5,1,0.9636815920398007,0.75,0,1,0,0,1,0,0,1,0,0,0
5935,1.0,0,0.2235294117647058,1,1,0,1,1,1.0,0,0.4124378109452736,0.75,0,0,0,0,0,0,1,0,0,0,0
5936,1.0,1,0.1764705882352941,0,1,1,0,0,0.5,0,0.6786069651741293,1.0,0,1,0,0,1,0,1,0,0,0,0
5937,0.75,0,0.2117647058823529,0,0,1,1,1,0.5,0,0.1537313432835821,0.5,0,1,0,1,0,0,0,1,0,0,0
5938,0.5,1,0.5647058823529412,1,0,0,0,1,0.5,0,0.6154228855721392,0.75,0,0,0,0,1,0,0,0,0,0,0
5939,0.75,1,0.2,1,1,1,1,1,1.0,1,0.8537313432835821,0.5,0,0,0,0,1,0,0,1,0,0,0
5940,0.75,0,0.2823529411764706,1,0,1,1,1,0.5,1,0.227363184079602,0.75,0,1,0,1,0,0,0,0,0,0,0
5941,0.75,0,0.0,0,0,0,0,0,1.0,1,0.0208955223880596,0.5,0,0,0,0,0,1,0,0,0,0,0
5942,0.0,0,0.2588235294117647,0,1,0,1,1,0.0,1,0.4701492537313433,1.0,0,0,0,1,0,0,0,0,0,1,0
5943,0.5,0,0.2941176470588235,1,1,1,0,1,0.0,1,0.2208955223880597,0.5,0,0,0,1,0,0,0,0,0,0,0
5944,0.5,0,0.3176470588235294,1,0,1,1,1,1.0,1,0.6024875621890546,0.75,0,0,0,1,0,0,0,0,0,0,0
5945,0.0,0,0.6941176470588235,0,0,0,0,1,0.0,1,0.7149253731343282,0.5,0,0,0,0,1,0,0,0,0,0,0
5946,1.0,0,0.2588235294117647,1,0,1,1,1,1.0,1,0.6388059701492538,0.5,0,1,0,1,0,0,1,0,0,0,0
5947,1.0,0,0.0,0,0,0,0,0,1.0,0,0.0199004975124378,0.5,0,1,0,0,0,1,0,0,0,0,0
5948,0.5,1,0.2,1,1,0,1,1,0.0,0,0.4776119402985074,0.5,0,0,0,1,0,0,0,0,0,0,0
5949,0.75,0,0.1647058823529411,0,0,0,0,1,0.0,0,0.7109452736318408,0.75,0,1,0,0,1,0,0,0,0,0,0
5950,1.0,0,0.5411764705882353,1,1,1,1,1,1.0,0,0.4606965174129352,0.5,0,0,0,0,0,0,1,0,0,0,0
5951,0.75,1,0.6941176470588235,0,1,1,0,1,0.5,1,0.7502487562189055,0.5,0,0,0,0,1,0,0,0,0,0,0
5952,0.5,0,0.6941176470588235,1,1,1,1,1,1.0,0,0.5507462686567164,0.75,0,1,0,1,0,0,0,0,0,0,0
5953,0.5,0,0.3176470588235294,1,1,0,1,0,1.0,0,0.4298507462686567,0.5,0,1,0,0,0,0,0,0,0,0,0
5954,1.0,0,0.0588235294117647,1,1,0,1,1,0.5,1,0.8771144278606965,0.75,0,1,0,0,1,0,1,0,0,0,0
5955,0.25,0,0.5647058823529412,0,1,1,1,1,0.0,0,0.6333333333333334,0.75,0,0,0,0,0,0,0,0,0,0,0
5956,1.0,1,0.3529411764705882,0,1,1,0,1,0.5,1,0.8651741293532339,0.75,0,1,0,0,1,0,0,0,0,0,0
5957,0.25,1,1.0,0,0,0,1,1,0.5,0,0.3616915422885572,0.5,0,0,0,0,0,0,0,0,0,0,0
5958,0.0,0,0.0,0,0,0,0,0,0.5,0,0.0228855721393034,0.5,0,0,0,0,0,1,0,0,0,0,0
5959,0.5,0,0.0,0,0,0,0,0,1.0,0,0.0144278606965173,0.5,0,1,0,0,0,1,0,0,0,0,0
5960,0.75,1,0.1529411764705882,1,1,0,1,0,0.5,1,0.4756218905472636,0.75,0,1,0,0,0,0,0,0,0,0,0
5961,0.75,0,0.6941176470588235,1,1,1,1,1,1.0,1,0.3562189054726368,0.75,0,1,0,0,0,0,0,0,0,0,0
5962,0.75,0,0.0588235294117647,1,1,0,1,1,0.5,1,0.4044776119402985,0.75,0,1,0,0,0,0,0,0,0,0,0
5963,1.0,0,0.2470588235294117,1,0,0,1,1,0.5,1,0.782587064676617,0.5,0,1,0,0,1,0,0,0,0,0,0
5964,0.0,0,0.0,0,0,0,0,0,0.0,0,0.008457711442786,0.75,0,1,0,0,0,1,0,0,0,0,0
5965,0.25,0,0.0470588235294117,0,0,0,1,1,0.0,0,0.3159203980099502,0.5,0,1,0,1,0,0,0,0,0,1,0
5966,0.5,0,0.3176470588235294,1,0,0,1,1,1.0,0,0.2701492537313432,0.75,0,0,0,1,0,0,0,0,0,0,0
5967,0.5,1,0.2235294117647058,0,0,0,0,0,0.0,0,0.6686567164179105,0.5,0,0,0,0,1,0,0,0,0,0,0
5968,0.5,1,0.1529411764705882,1,1,1,0,1,0.5,0,0.6552238805970149,0.5,0,0,0,1,0,0,0,0,0,0,0
5969,0.75,0,0.611764705882353,1,1,1,1,1,1.0,0,0.4776119402985074,0.75,0,1,0,1,0,0,0,0,0,0,0
5970,1.0,0,0.611764705882353,1,1,1,1,1,1.0,1,0.5835820895522389,0.5,0,1,0,1,0,0,1,0,0,0,0
5971,1.0,1,0.1294117647058823,1,1,1,0,1,1.0,1,0.5606965174129352,0.5,0,1,0,1,0,0,1,0,0,0,0
5972,1.0,1,0.0352941176470588,1,1,1,1,1,1.0,1,0.982089552238806,0.5,0,1,0,0,1,0,1,0,0,0,0
5973,0.25,0,0.2117647058823529,1,0,0,0,1,0.5,1,0.2228855721393034,0.5,0,1,0,1,0,0,0,0,0,0,0
