Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
150.0,0,0.0,0.0,0.0,0.0,0,0.0,33.0,0.0,0.0,0,3.0,0,0,0,6,'In Moderation'
154.0,0,0.0,0.0,0.0,0.0,0,0.0,36.0,1.0,0.0,0,3.0,0,0,0,0,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,830.0,34.0,1.0,2.0,0,4.0,0,4,4,6,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,445.0,34.0,3.0,1.0,0,5.0,0,0,0,6,'In Moderation'
160.0,1,0.0,0.0,0.0,0.0,0,560.0,34.0,2.0,1.0,0,5.0,0,2,4,10,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,560.0,35.0,3.0,1.0,0,4.0,0,0,6,10,'In Moderation'
160.0,1,0.0,0.0,0.0,0.0,0,640.0,35.0,5.0,5.0,0,4.0,0,6,4,6,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,250.0,35.0,0.0,0.0,0,4.0,0,2,2,6,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0,3.0,0,0,0,8,'In Moderation'
170.0,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.0,0.0,0,3.0,0,0,0,8,'In Moderation'
150.0,0,0.0,0.0,0.0,0.0,0,0.0,32.0,1.0,0.0,0,3.0,0,0,0,4,'In Moderation'
100.0,0,0.0,0.0,0.0,0.0,0,0.0,24.0,5.0,0.0,0,3.0,0,0,0,6,'In Moderation'
170.0,1,0.0,0.0,0.0,0.0,0,0.0,38.0,1.0,0.0,0,3.0,0,0,0,0,'In Moderation'
160.0,1,0.0,0.0,0.0,0.0,0,0.0,38.0,1.0,0.0,0,3.0,0,0,0,2,'In Moderation'
168.0,0,0.0,0.0,0.0,0.0,0,0.0,38.0,1.0,0.0,0,4.0,0,0,0,10,'In Moderation'
150.0,0,0.0,0.0,0.0,0.0,0,0.0,33.0,0.0,0.0,0,3.0,0,0,0,6,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0,3.0,0,0,0,8,'In Moderation'
170.0,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.0,0.0,0,3.0,0,0,0,8,'In Moderation'
150.0,1,0.0,0.0,0.0,0.0,0,0.0,32.0,4.0,0.0,0,4.0,0,0,0,6,'In Moderation'
140.0,1,0.0,0.0,0.0,0.0,0,0.0,30.0,5.0,0.0,0,5.0,0,0,2,10,'In Moderation'
140.0,1,0.0,0.0,0.0,0.0,0,0.0,30.0,5.0,0.0,0,5.0,0,0,2,10,'In Moderation'
150.0,1,0.0,0.0,0.0,0.0,0,0.0,32.0,1.0,0.0,0,3.0,0,0,0,2,'In Moderation'
240.0,1,0.0,0.0,0.0,0.0,0,970.0,51.0,2.0,1.0,0,7.0,2,0,2,15,'Less Often'
190.0,1,0.0,0.0,0.0,0.0,0,860.0,41.0,1.0,1.0,0,5.0,2,15,0,10,'In Moderation'
240.0,1,0.0,0.0,0.0,0.0,0,960.0,51.0,1.0,1.0,0,6.0,15,0,2,10,'Less Often'
220.0,4,0.0,0.0,0.0,0.0,0,1350.0,41.0,2.0,3.0,0,5.0,4,0,4,2,'In Moderation'
280.0,9,8.0,0.0,0.0,0.0,2,30.0,16.0,4.0,1.0,0,6.0,6,0,2,10,'In Moderation'
230.0,3,0.0,0.0,0.0,0.0,1,35.0,15.0,4.0,1.0,0,7.0,4,4,0,10,'In Moderation'
150.0,1,0.0,0.0,0.0,0.0,0,0.0,34.0,0.0,0.0,0,3.0,0,0,0,0,'In Moderation'
150.0,1,0.0,0.0,0.0,0.0,0,0.0,34.0,0.0,0.0,0,3.0,0,0,0,0,'In Moderation'
170.0,1,0.0,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0,4.0,0,0,0,0,'In Moderation'
160.0,1,0.0,0.0,0.0,0.0,0,0.0,33.0,1.0,0.0,0,4.0,0,0,0,0,'In Moderation'
150.0,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.0,0.0,0,3.0,0,0,0,0,'In Moderation'
150.0,0,0.0,0.0,0.0,0.0,0,0.0,34.0,0.0,0.0,0,3.0,0,0,0,0,'In Moderation'
210.0,1,0.0,0.0,0.0,0.0,0,0.0,45.0,7.0,0.0,0,8.0,0,0,2,10,'In Moderation'
160.0,2,0.0,0.0,0.0,0.0,0,5.0,34.0,2.0,3.0,0,5.0,0,0,0,6,'In Moderation'
160.0,2,0.0,0.0,0.0,0.0,0,5.0,33.0,2.0,2.0,0,4.0,0,0,0,6,'In Moderation'
140.0,1,0.0,0.0,0.0,0.0,0,5.0,30.0,1.0,0.0,0,3.0,0,0,0,0,'In Moderation'
130.0,2,0.0,0.0,0.0,0.0,0,10.0,27.0,2.0,0.0,0,4.0,0,0,2,4,'In Moderation'
130.0,1,0.0,0.0,0.0,0.0,0,5.0,28.0,1.0,0.0,0,3.0,2,0,0,2,'In Moderation'
150.0,1,0.0,0.0,0.0,0.0,0,0.0,34.0,0.0,0.0,0,3.0,0,0,0,0,'In Moderation'
190.0,0,0.0,0.0,0.0,0.0,0,0.0,45.0,0.0,0.0,0,3.0,0,0,0,0,'In Moderation'
150.0,0,0.0,0.0,0.0,0.0,0,0.0,31.0,2.0,1.0,0,5.0,0,0,0,2,'In Moderation'
150.0,0,0.0,0.0,0.0,0.0,0,0.0,31.0,2.0,1.0,0,5.0,0,0,0,4,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,36.0,0.0,0.0,0,3.0,0,0,0,6,'In Moderation'
170.0,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.0,0.0,0,4.0,0,0,0,8,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,36.0,0.0,0.0,0,3.0,0,0,0,6,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.0,0.0,0,3.0,0,0,0,4,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,36.0,0.0,0.0,0,3.0,0,0,0,6,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,36.0,0.0,0.0,0,3.0,0,0,0,6,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,36.0,0.0,0.0,0,3.0,0,0,0,6,'In Moderation'
200.0,1,0.0,0.0,0.0,0.0,0,730.0,44.0,1.0,1.0,0,6.0,0,6,6,10,'In Moderation'
200.0,1,0.0,0.0,0.0,0.0,0,660.0,43.0,1.0,3.0,0,6.0,0,2,4,10,'In Moderation'
310.0,8,1.5,0.0,0.0,0.0,5,800.0,57.0,4.0,5.0,0,8.0,30,2,4,15,'Less Often'
170.0,2,1.0,0.0,0.0,0.0,5,380.0,33.0,2.0,1.0,0,4.0,2,0,4,4,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,325.0,37.0,0.0,1.0,0,3.0,0,0,0,6,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,820.0,36.0,1.0,0.0,0,4.0,0,4,4,8,'In Moderation'
220.0,5,1.0,0.0,0.0,0.0,26,739.0,38.0,1.0,1.0,0,7.0,0,0,2,8,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,405.0,35.0,1.0,2.0,0,5.0,0,0,2,4,'In Moderation'
280.0,7,1.0,0.0,0.0,0.0,0,590.0,48.0,1.0,2.0,0,7.0,0,4,0,10,'In Moderation'
280.0,6,1.0,0.0,0.0,0.0,0,585.0,49.0,1.0,3.0,0,6.0,20,2,4,10,'In Moderation'
200.0,2,0.0,0.0,0.0,0.0,0,590.0,44.0,5.0,1.0,0,5.0,0,2,2,10,'In Moderation'
200.0,2,0.5,0.0,0.0,0.0,0,560.0,41.0,4.0,1.0,0,5.0,2,10,4,10,'In Moderation'
210.0,2,0.5,0.0,0.0,0.0,0,480.0,46.0,5.0,4.0,0,5.0,0,2,2,10,'In Moderation'
160.0,2,0.0,0.0,0.0,0.0,0,570.0,35.0,4.0,1.0,0,4.0,0,0,2,10,'In Moderation'
180.0,1,0.0,0.0,0.0,0.0,0,470.0,40.0,4.0,2.0,0,4.0,0,2,2,10,'In Moderation'
210.0,3,1.5,0.0,0.0,0.0,5,840.0,41.0,1.0,4.0,0,6.0,0,4,8,10,'In Moderation'
200.0,1,0.0,0.0,0.0,0.0,0,1000.0,42.0,1.0,3.0,0,6.0,0,0,2,10,'In Moderation'
210.0,2,0.5,0.0,0.0,0.0,0,750.0,44.0,1.0,1.0,0,5.0,0,2,4,10,'In Moderation'
200.0,1,0.0,0.0,0.0,0.0,0,910.0,45.0,1.0,1.0,0,4.0,0,2,2,10,'In Moderation'
190.0,1,0.0,0.0,0.0,0.0,0,710.0,42.0,1.0,1.0,0,5.0,0,4,6,20,'In Moderation'
210.0,1,0.0,0.0,0.0,0.0,0,600.0,45.0,1.0,0.0,0,5.0,0,2,4,10,'In Moderation'
200.0,1,0.0,0.0,0.0,0.0,0,650.0,44.0,1.0,2.0,0,5.0,0,0,2,10,'In Moderation'
200.0,1,0.0,0.0,0.0,0.0,0,930.0,44.0,1.0,1.0,0,5.0,0,2,4,8,'In Moderation'
270.0,2,0.0,0.0,0.0,0.0,0,5.0,57.0,2.0,0.0,0,6.0,0,0,2,8,'Less Often'
270.0,2,0.0,0.0,0.0,0.0,0,5.0,57.0,3.0,0.0,0,6.0,0,0,2,10,'Less Often'
170.0,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.0,0.0,0,3.0,0,0,0,8,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,35.0,0.0,0.0,0,3.0,0,0,0,8,'In Moderation'
170.0,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.0,0.0,0,4.0,0,0,2,2,'In Moderation'
160.0,0,0.0,0.0,0.0,0.0,0,0.0,37.0,0.0,0.0,0,3.0,0,0,0,6,'In Moderation'
150.0,1,0.0,0.0,0.0,0.0,0,0.0,32.0,1.0,0.0,0,3.0,0,0,0,8,'In Moderation'
20.0,0,0.0,0.0,0.0,0.0,0,760.0,4.0,0.0,3.0,0,0.0,0,0,0,0,'In Moderation'
10.0,0,0.0,0.0,0.0,0.0,0,320.0,2.0,0.0,2.0,0,0.0,0,0,0,0,'More Often'
25.0,1,0.5,0.0,0.0,0.0,5,270.0,3.0,0.0,1.0,0,1.0,0,0,0,0,'Less Often'
70.0,5,1.5,0.0,0.0,0.0,5,270.0,4.0,0.0,1.0,0,2.0,0,0,0,0,'Less Often'
15.0,0,0.0,0.0,0.0,0.0,0,390.0,4.0,0.0,2.0,0,0.0,0,0,0,0,'In Moderation'
35.0,0,0.0,0.0,0.0,0.0,0,310.0,8.0,0.0,5.0,0,1.0,0,0,0,0,'In Moderation'
10.0,0,0.0,0.0,0.0,0.0,0,125.0,2.0,0.0,0.0,0,0.0,4,2,0,0,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,190.0,2.0,0.0,1.0,0,0.0,4,10,0,0,'More Often'
120.0,11,5.0,0.0,0.0,0.0,50,380.0,3.0,0.0,1.0,0,2.0,2,0,4,0,'Less Often'
0.0,0,0.0,0.0,0.0,0.0,0,30.0,0.0,0.0,0.0,0,0.0,4,0,0,0,'More Often'
25.0,2,0.0,0.0,0.0,0.0,0,0.0,3.0,0.0,1.0,0,0.0,0,4,0,0,'In Moderation'
20.0,2,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0,0.0,0,4,0,0,'In Moderation'
25.0,2,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0,0.0,0,2,0,0,'In Moderation'
25.0,2,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,1.0,0,0.0,0,2,0,0,'In Moderation'
25.0,1,0.0,0.0,0.0,0.0,0,0.0,5.0,0.0,3.0,0,0.0,0,2,0,0,'In Moderation'
30.0,2,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0,0.0,0,2,0,0,'In Moderation'
90.0,2,0.5,0.0,0.0,0.0,0,470.0,17.0,3.0,10.0,0,2.0,20,4,2,4,'In Moderation'
110.0,4,1.0,0.0,0.0,0.0,0,470.0,17.0,4.0,10.0,0,2.0,10,6,2,4,'In Moderation'
110.0,4,0.5,0.0,0.0,0.0,0,520.0,17.0,4.0,12.0,0,2.0,10,6,2,4,'In Moderation'
130.0,5,1.0,0.0,0.0,0.0,5,570.0,19.0,3.0,12.0,0,2.0,10,4,2,6,'Less Often'
110.0,4,1.0,0.0,0.0,0.0,0,550.0,18.0,3.0,11.0,0,2.0,10,4,2,4,'In Moderation'
110.0,4,1.5,0.0,0.0,0.0,0,530.0,17.0,3.0,13.0,0,2.0,10,2,4,6,'Less Often'
120.0,5,1.5,0.0,0.0,0.0,10,500.0,16.0,3.0,10.0,0,3.0,10,2,2,4,'Less Often'
100.0,5,1.0,0.0,0.0,0.0,0,550.0,11.0,4.0,7.0,0,2.0,10,4,2,4,'Less Often'
100.0,2,0.5,0.0,0.0,0.0,0,510.0,18.0,3.0,13.0,0,2.0,10,2,2,4,'In Moderation'
130.0,4,1.5,0.0,0.0,0.0,5,480.0,22.0,3.0,13.0,0,3.0,15,2,6,6,'In Moderation'
120.0,4,1.0,0.0,0.0,0.0,0,500.0,19.0,4.0,11.0,0,2.0,10,4,2,4,'In Moderation'
120.0,5,1.5,0.0,0.0,0.0,0,480.0,18.0,3.0,12.0,0,2.0,15,2,4,4,'Less Often'
120.0,4,0.5,0.0,0.0,0.0,0,530.0,19.0,3.0,12.0,0,2.0,20,4,2,4,'In Moderation'
90.0,2,0.5,0.0,0.0,0.0,0,430.0,17.0,3.0,10.0,0,2.0,10,8,4,4,'In Moderation'
90.0,2,0.5,0.0,0.0,0.0,0,420.0,16.0,3.0,11.0,0,2.0,10,2,2,4,'In Moderation'
80.0,3,0.0,0.0,0.0,0.0,0,580.0,13.0,3.0,10.0,0,2.0,10,4,2,4,'Less Often'
110.0,4,1.0,0.0,0.0,0.0,0,530.0,18.0,3.0,12.0,0,2.0,10,0,2,2,'In Moderation'
100.0,9,4.0,0.0,0.0,0.0,45,410.0,3.0,0.0,1.0,0,2.0,2,0,4,0,'Less Often'
120.0,10,4.5,0.0,0.0,0.0,50,420.0,4.0,2.0,4.0,0,2.0,4,0,0,0,'Less Often'
90.0,5,1.0,0.0,0.0,0.0,0,630.0,8.0,1.0,5.0,0,3.0,6,0,0,6,'Less Often'
230.0,21,3.0,0.0,0.0,0.0,0,720.0,6.0,1.0,2.0,0,3.0,0,0,6,4,'Less Often'
60.0,1,0.0,0.0,0.0,0.0,0,310.0,11.0,2.0,6.0,0,2.0,10,10,6,8,'In Moderation'
70.0,1,0.0,0.0,0.0,0.0,0,280.0,13.0,1.0,9.0,0,2.0,15,10,6,10,'In Moderation'
60.0,1,0.5,0.0,0.0,0.0,0,390.0,11.0,2.0,6.0,0,2.0,15,10,4,8,'In Moderation'
90.0,2,1.0,0.0,0.0,0.0,0,470.0,13.0,2.0,8.0,0,5.0,10,10,6,10,'In Moderation'
90.0,5,1.0,0.0,0.0,0.0,0,570.0,10.0,1.0,5.0,0,3.0,5,0,5,2,'Less Often'
50.0,1,0.0,0.0,0.0,0.0,0,320.0,10.0,2.0,4.0,0,2.0,10,10,4,6,'In Moderation'
60.0,2,0.0,0.0,0.0,0.0,0,300.0,7.0,2.0,5.0,0,2.0,15,10,10,8,'In Moderation'
60.0,1,0.0,0.0,0.0,0.0,0,220.0,11.0,2.0,8.0,0,2.0,10,8,6,8,'In Moderation'
80.0,3,1.0,0.0,0.0,0.0,0,390.0,11.0,2.0,5.0,0,2.0,10,10,10,10,'Less Often'
80.0,2,0.5,0.0,0.0,0.0,0,390.0,12.0,3.0,5.0,0,3.0,10,15,2,4,'In Moderation'
90.0,4,0.0,0.0,0.0,0.0,0,470.0,11.0,2.0,5.0,0,3.0,8,20,0,8,'Less Often'
80.0,5,1.0,0.0,0.0,0.0,0,560.0,6.0,2.0,5.0,0,3.0,15,40,6,2,'Less Often'
90.0,2,0.5,0.0,0.0,0.0,10,470.0,13.0,2.0,8.0,0,5.0,10,10,6,10,'In Moderation'
60.0,1,0.0,0.0,0.0,0.0,0,610.0,11.0,2.0,8.0,0,2.0,10,10,4,6,'In Moderation'
60.0,2,0.0,0.0,0.0,0.0,0,400.0,10.0,2.0,6.0,0,1.0,6,10,0,4,'In Moderation'
130.0,5,2.0,0.0,0.0,0.0,0,660.0,14.0,3.0,9.0,0,5.0,0,0,4,6,'Less Often'
120.0,5,1.5,0.0,0.0,0.0,15,660.0,13.0,3.0,9.0,0,5.0,0,0,4,8,'Less Often'
10.0,0,0.0,0.0,0.0,0.0,0,230.0,2.0,0.0,2.0,0,0.0,4,0,0,0,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,270.0,2.0,0.0,2.0,0,0.0,2,0,0,0,'More Often'
25.0,0,0.0,0.0,0.0,0.0,0,520.0,5.0,1.0,4.0,0,1.0,8,2,0,2,'In Moderation'
5.0,0,0.0,0.0,0.0,0.0,0,100.0,1.0,0.0,1.0,0,0.0,0,0,0,0,'More Often'
15.0,0,0.0,0.0,0.0,0.0,0,210.0,3.0,0.0,2.0,0,0.0,4,3,0,0,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,220.0,2.0,0.0,2.0,0,0.0,4,0,0,0,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,250.0,2.0,0.0,2.0,0,0.0,2,0,0,0,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,130.0,2.0,0.0,1.0,0,0.0,2,0,0,0,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,230.0,2.0,0.0,2.0,0,0.0,4,0,0,0,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,230.0,2.0,0.0,2.0,0,0.0,2,0,0,0,'More Often'
20.0,0,0.0,0.0,0.0,0.0,0,300.0,3.0,0.0,0.0,0,1.0,0,0,0,0,'In Moderation'
20.0,0,0.0,0.0,0.0,0.0,0,250.0,4.0,0.0,0.0,0,0.0,2,0,0,0,'In Moderation'
20.0,0,0.0,0.0,0.0,0.0,0,320.0,4.0,0.0,0.0,0,1.0,0,0,0,0,'In Moderation'
25.0,1,0.0,0.0,0.0,0.0,0,310.0,3.0,0.0,0.0,0,1.0,0,0,0,0,'In Moderation'
20.0,1,0.0,0.0,0.0,0.0,0,240.0,3.0,0.0,0.0,0,1.0,2,0,0,0,'In Moderation'
25.0,1,0.0,0.0,0.0,0.0,0,320.0,4.0,0.0,0.0,0,1.0,0,0,0,0,'In Moderation'
5.0,0,0.0,0.0,0.0,0.0,0,230.0,0.0,0.0,0.0,0,1.0,0,0,0,0,'More Often'
25.0,1,0.0,0.0,0.0,0.0,0,330.0,4.0,0.0,2.0,0,0.0,0,0,0,0,'Less Often'
40.0,3,1.0,0.0,0.0,0.0,5,260.0,3.0,0.0,1.0,0,0.0,2,0,0,0,'Less Often'
45.0,3,1.0,0.0,0.0,0.0,5,190.0,3.0,0.0,1.0,0,1.0,0,0,0,0,'Less Often'
15.0,0,0.0,0.0,0.0,0.0,0,300.0,3.0,0.0,0.0,0,1.0,0,0,0,0,'In Moderation'
15.0,0,0.0,0.0,0.0,0.0,0,310.0,3.0,0.0,0.0,0,1.0,2,0,0,0,'In Moderation'
20.0,0,0.0,0.0,0.0,0.0,0,290.0,4.0,0.0,0.0,0,1.0,0,0,0,0,'In Moderation'
45.0,3,1.5,0.0,0.0,0.0,5,310.0,3.0,0.0,1.0,0,1.0,0,0,0,0,'Less Often'
20.0,1,0.0,0.0,0.0,0.0,0,280.0,3.0,0.0,1.0,0,0.0,0,0,0,0,'Less Often'
25.0,1,0.5,0.0,0.0,0.0,0,270.0,3.0,0.0,1.0,0,1.0,0,0,0,0,'Less Often'
70.0,3,0.5,0.0,0.0,0.0,0,740.0,8.0,2.0,6.0,0,3.0,0,0,2,3,'In Moderation'
5.0,0,0.0,0.0,0.0,0.0,0,180.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
15.0,0,0.0,0.0,0.0,0.0,0,960.0,1.0,0.0,0.0,0,2.0,0,0,0,3,'More Often'
15.0,0,0.0,0.0,0.0,0.0,0,700.0,1.0,0.0,0.0,0,2.0,0,0,0,3,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,940.0,1.0,0.0,0.0,0,2.0,0,0,0,4,'More Often'
15.0,0,0.0,0.0,0.0,0.0,0,700.0,1.0,0.0,0.0,0,2.0,0,0,2,4,'More Often'
0.0,0,0.0,0.0,0.0,0.0,0,25.0,0.0,0.0,0.0,0,0.0,2,2,0,0,'More Often'
0.0,0,0.0,0.0,0.0,0.0,0,140.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
0.0,0,0.0,0.0,0.0,0.0,0,140.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
0.0,0,0.0,0.0,0.0,0.0,0,140.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
60.0,0,0.0,0.0,0.0,0.0,0,280.0,15.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
60.0,0,0.0,0.0,0.0,0.0,0,280.0,15.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
60.0,0,0.0,0.0,0.0,0.0,0,280.0,15.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
60.0,0,0.0,0.0,0.0,0.0,0,280.0,15.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
60.0,0,0.0,0.0,0.0,0.0,0,280.0,15.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
60.0,1,0.0,0.0,0.0,0.0,0,880.0,11.0,1.0,9.0,0,1.0,4,4,0,4,'In Moderation'
0.0,0,0.0,0.0,0.0,0.0,0,50.0,0.0,0.0,0.0,0,0.0,0,0,0,0,'More Often'
15.0,0,0.0,0.0,0.0,0.0,0,280.0,3.0,0.0,3.0,0,0.0,0,0,0,0,'More Often'
60.0,0,0.0,0.0,0.0,0.0,0,130.0,13.0,0.0,12.0,0,0.0,0,2,0,0,'In Moderation'
50.0,0,0.0,0.0,0.0,0.0,0,440.0,12.0,0.0,10.0,0,0.0,0,0,0,2,'In Moderation'
50.0,0,0.0,0.0,0.0,0.0,0,360.0,13.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
45.0,0,0.0,0.0,0.0,0.0,0,440.0,10.0,0.0,9.0,0,0.0,0,0,0,0,'In Moderation'
60.0,5,0.5,0.0,0.0,0.5,5,230.0,4.0,0.0,3.0,0,0.0,0,0,0,0,'Less Often'
10.0,0,0.0,0.0,0.0,0.0,0,210.0,2.0,0.0,1.0,0,0.0,0,0,0,0,'More Often'
10.0,0,0.0,0.0,0.0,0.0,0,210.0,2.0,0.0,1.0,0,0.0,0,0,0,0,'More Often'
60.0,1,0.0,0.0,0.0,0.0,0,430.0,12.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
20.0,0,0.0,0.0,0.0,0.0,0,340.0,5.0,0.0,3.0,0,0.0,0,0,0,0,'More Often'
50.0,0,0.0,0.0,0.0,0.0,0,450.0,12.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
60.0,0,0.0,0.0,0.0,0.0,0,440.0,15.0,0.0,13.0,0,0.0,0,0,0,0,'In Moderation'
50.0,0,0.0,0.0,0.0,0.0,0,360.0,13.0,0.0,11.0,0,0.0,0,0,0,0,'In Moderation'
70.0,0,0.0,0.0,0.0,0.0,0,460.0,16.0,0.0,13.0,0,0.0,0,0,0,4,'In Moderation'
60.0,0,0.0,0.0,0.0,0.0,0,460.0,15.0,0.0,13.0,0,0.0,0,0,0,0,'In Moderation'
50.0,0,0.0,0.0,0.0,0.0,0,350.0,12.0,0.0,10.0,0,0.0,0,0,0,0,'In Moderation'
25.0,0,0.0,0.0,0.0,0.0,0,200.0,5.0,0.0,4.0,0,0.0,0,0,0,0,'In Moderation'
60.0,0,0.0,0.0,0.0,0.0,0,450.0,16.0,0.0,14.0,0,0.0,0,0,0,2,'In Moderation'
5.0,0,0.0,0.0,0.0,0.0,0,230.0,1.0,0.0,1.0,0,0.0,0,0,0,0,'More Often'
110.0,9,1.5,0.0,0.0,0.0,10,230.0,7.0,0.0,6.0,0,0.0,0,0,0,0,'Less Often'
60.0,1,0.0,0.0,0.0,0.0,0,900.0,11.0,1.0,9.0,0,1.0,4,4,0,4,'In Moderation'
150.0,16,2.5,0.0,0.0,0.0,15,170.0,1.0,0.0,1.0,0,0.0,0,0,0,0,'Less Often'
70.0,6,1.0,0.0,0.0,0.0,5,240.0,4.0,0.0,3.0,0,0.0,0,0,0,0,'Less Often'
15.0,0,0.0,0.0,0.0,0.0,0,400.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'More Often'
25.0,0,0.0,0.0,0.0,0.0,0,290.0,6.0,0.0,5.0,0,0.0,0,0,0,0,'In Moderation'
20.0,1,0.0,0.0,0.0,0.0,0,270.0,3.0,0.0,2.0,0,0.0,4,4,0,0,'Less Often'
25.0,1,0.0,0.0,0.0,0.0,0,190.0,5.0,0.0,4.0,0,0.0,0,0,0,0,'In Moderation'
25.0,0,0.0,0.0,0.0,0.0,0,280.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'In Moderation'
20.0,0,0.0,0.0,0.0,0.0,0,170.0,5.0,0.0,4.0,0,0.0,0,0,0,0,'More Often'
30.0,0,0.0,0.0,0.0,0.0,0,240.0,8.0,0.0,6.0,0,0.0,0,0,0,0,'In Moderation'
20.0,0,0.0,0.0,0.0,0.0,0,230.0,5.0,0.0,4.0,0,0.0,0,0,0,0,'More Often'
25.0,0,0.0,0.0,0.0,0.0,0,180.0,5.0,0.0,5.0,0,0.0,0,0,0,0,'In Moderation'
35.0,3,0.0,0.0,0.0,0.0,5,135.0,2.0,0.0,2.0,0,0.0,0,0,0,0,'Less Often'
20.0,0,0.0,0.0,0.0,0.0,0,260.0,5.0,0.0,3.0,0,0.0,0,0,0,0,'More Often'
130.0,8,2.5,0.0,0.0,0.0,10,490.0,13.0,2.0,2.0,0,2.0,20,25,4,8,'Less Often'
80.0,5,0.0,0.0,0.0,0.0,0,760.0,9.0,2.0,0.0,0,2.0,15,20,4,10,'Less Often'
70.0,3,0.0,0.0,0.0,0.0,0,480.0,9.0,2.0,3.0,0,2.0,15,2,0,4,'Less Often'
80.0,7,0.0,0.0,0.0,0.0,3,90.0,3.0,0.0,0.0,0,0.0,0,0,0,0,'Less Often'
70.0,8,0.5,0.0,0.0,0.0,0,120.0,1.0,0.0,0.0,0,0.0,0,2,0,0,'Less Often'
25.0,1,0.0,0.0,0.0,0.0,0,240.0,4.0,0.0,4.0,0,0.0,0,0,0,0,'In Moderation'
70.0,8,0.5,0.0,0.0,0.0,0,55.0,1.0,0.0,0.0,0,0.0,0,6,0,0,'Less Often'
80.0,4,0.5,0.0,0.0,0.0,0,470.0,12.0,1.0,7.0,0,2.0,15,0,4,6,'Less Often'
80.0,3,0.0,0.0,0.0,0.0,0,640.0,12.0,1.0,9.0,0,2.0,15,0,2,6,'Less Often'
110.0,7,2.0,0.0,0.0,0.0,10,480.0,12.0,2.0,6.0,0,2.0,2,20,2,10,'Less Often'
90.0,3,0.5,0.0,0.0,0.0,0,470.0,13.0,4.0,9.0,0,2.0,10,6,2,4,'In Moderation'
90.0,3,0.5,0.0,0.0,0.0,0,470.0,13.0,4.0,9.0,0,2.0,10,6,2,4,'In Moderation'
100.0,3,1.0,0.0,0.0,0.0,5,480.0,13.0,3.0,10.0,0,4.0,10,4,0,6,'In Moderation'
